Numero AMM;Nom du produit;Biocontrole;Culture;CatÈgorie IFT;CatÈgorie de produit;Dose;Unite;Annee;Fich_initial;Date_Retrait
2110167;ULYSSES;0;Seigle;HORS HERBICIDE;FONGICIDE;0.6;L/HA;2015;oui;NA
2110167;ILLIADE;0;Triticale;HORS HERBICIDE;FONGICIDE;0.6;L/HA;2015;oui;NA
2110167;ILLIADE;0;Lin;HORS HERBICIDE;FONGICIDE;0.6;L/HA;2015;oui;NA
2110167;ILLIADE;0;BlÈ;HORS HERBICIDE;FONGICIDE;0.6;L/HA;2015;oui;NA
2110170;TENAX XM;0;Seigle;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110170;TENAX;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110170;INPAXAR;0;BlÈ;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110170;INPAXAR;0;Orge;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110170;ADEXAR;0;BlÈ;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110170;ADEXAR;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110171;KARUR;0;Triticale;HERBICIDE;HERBICIDE;0.15;KG/HA;2015;oui;NA
2110171;KONFIANS;0;Epeautre;HERBICIDE;HERBICIDE;0.15;KG/HA;2015;oui;NA
2110176;AGRICHEM FLUROXYPYR;0;Moha;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110176;AGRICHEM FLUROXYPYR;0;BlÈ;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110176;FLUXYR 200 EC;0;Seigle;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110176;FLUXYR 200 EC;0;Sorgho;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110176;FLUXYR 200 EC;0;Triticale;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110177;CHEROKEE;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110177;ZUNI;0;BlÈ;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110177;MENARA MAX;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110177;MENARA MAX;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110177;MENARA MAX;0;Orge;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2110178;OCEOR;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110181;SKYWAY XPRO;0;BlÈ;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110181;SKYWAY XPRO;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110181;KAROSSE;0;Orge;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110181;KAROSSE;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110181;KAROSSE XPRO;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110182;RIVAZON;0;TrÍfle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110182;RIVAZON;0;Luzerne;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110182;RIVAZON;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110182;RIVAZON;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110183;RISSAR;0;Moha;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110183;RISSAR;0;BlÈ;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2110183;RISSAR;0;Luzerne;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2110191;VERTARA;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2110192;DEFT PREMIUM;0;Prairies;HERBICIDE;HERBICIDE;0.015;KG/HA;2015;oui;NA
2110192;DEFT PREMIUM;0;BlÈ;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;SAVVY PREMIUM;0;Epeautre;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;SAVVY PREMIUM;0;Prairies;HERBICIDE;HERBICIDE;0.015;KG/HA;2015;oui;NA
2110192;SAVY PREMIUM;0;BlÈ;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2000305;FREELAND;0;MaÔs doux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000305;GRASSANE;0;Lentille sËche;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000305;BYPASS S;0;Lentille sËche;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2000324;DECIS EXPERT;0;MaÔs doux;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.05;L/HA;2015;oui;NA
2000324;PEARL EXPERT;0;MaÔs doux;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.05;L/HA;2015;oui;NA
2010513;BACIVERS DF;1;Lentille fraÓche;HORS HERBICIDE;INSECTICIDE / ACARICIDE;0.75;KG/HA;2015;oui;NA
2010518;JARDIZEN;0;Lentille fraÓche;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
2140236;MANCOWAN PLUS;0;Triticale;HORS HERBICIDE;FONGICIDE;2;KG/HA;2015;oui;NA
2140236;MANCOWAN PLUS;0;TrÍfle;HORS HERBICIDE;FONGICIDE;2;KG/HA;2015;oui;NA
2140241;COSPEC 75 WG;0;Triticale;HORS HERBICIDE;FONGICIDE;1;KG/HA;2015;oui;NA
2140243;RISSAR EC;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2140243;RISSAR EC;0;BlÈ;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2140246;THYLENE;0;Triticale;HERBICIDE;HERBICIDE;0.05;KG/HA;2015;oui;NA
2140250;PROPULSE PIMP;0;Colza;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140250;PROPULSE PIMP;0;Lin;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140252;LIMAGRO;1;Pois fourrager;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;Seigle;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;TrÍfle;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;Luzerne;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;MaÔs;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;Prairies;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140252;LIMAGRO;1;Feverole;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2140257;ATLANTIS PRO;0;Triticale;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2140257;ABSOLU PRO;0;Seigle;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2140258;ALOES DUO;0;BlÈ;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2140263;PROPULSE 250 SE PIMP;0;Colza;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140264;AZOPEX;0;Pois protÈagineux;HORS HERBICIDE;FONGICIDE;0.8;L/HA;2015;oui;NA
2140264;AZOPEX;0;Sorgho;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140264;AZOPEX;0;Orge;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140264;AZOPEX;0;Triticale;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140264;AZOPEX;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140264;AZOPEX;0;Colza;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2140268;ALDERANE;0;Orge;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2140268;ALDERANE;0;Seigle;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2140275;DAMIER;0;Lupin;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2140275;TARGA MAX;0;Lin;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2140275;TARGA MAX;0;Lupin;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2140275;TARGA MAX;0;Pois protÈagineux;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2140275;TARGA MAX;0;Tournesol;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2150005;FOST;0;Triticale;HERBICIDE;HERBICIDE;1.5;L/HA;2015;oui;NA
2150015;CAZOSTAR XTRA;0;Seigle;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2150017;ORPIMENT;0;Epeautre;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2150017;ORPIMENT;0;BlÈ;HORS HERBICIDE;FONGICIDE;1;L/HA;2015;oui;NA
2150018;NEUTRON STAR;0;Soja;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2150021;TRINEXAR 250 ME;0;Orge;HORS HERBICIDE;AUTRE;0.8;L/HA;2015;oui;NA
2150022;DICAVEL SL;0;Feverole;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2150022;DICAVEL SL;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;1;L/HA;2015;oui;NA
2150022;DICAVEL SL;0;Pois fourrager;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2150022;DICAVEL SL;0;Moha;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2150022;DICAVEL SL;0;Colza;HERBICIDE;HERBICIDE;0.6;L/HA;2015;oui;NA
2150023;FARO 480;0;Vesce;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
2150023;FABASSOL 480;0;Sorgho;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
2150023;FABASSOL 480;0;TrÍfle;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
2150023;FABASSOL 480;0;MaÔs;HERBICIDE;HERBICIDE;2.5;L/HA;2015;oui;NA
2150025;MEFENZOL;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150025;MEFENZOL;0;Seigle;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150026;MEFLUXOZOR;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150032;PLIFOS;0;Luzerne;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Triticale;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150037;BOSCADIM;0;Colza;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2150037;BOSCADIM;0;Tournesol;HORS HERBICIDE;FONGICIDE;0.4;L/HA;2015;oui;NA
2150037;BOSCADIM;0;Lin;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2150039;PULSAR 40 PIMP;0;Tournesol;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
2150041;BREAKDOWN;0;Pois protÈagineux;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
2150041;BREAKDOWN;0;Pois fourrager;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
2150042;TROPIC;0;Lin;HORS HERBICIDE;FONGICIDE;0.5;KG/HA;2015;oui;NA
5500179;TROPOTONE;0;Pois protÈagineux;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;BUTOXONE;0;Pois fourrager;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;BUTOXONE;0;Feverole;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
9900047;LUMESTRA;0;Colza;HERBICIDE;HERBICIDE;0.15;L/HA;2015;oui;NA
9900086;METAREX CZ;0;Orge;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
9900089;TICKET;0;Lupin;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
9900089;TICKET;0;Feverole;HERBICIDE;HERBICIDE;1.25;L/HA;2015;oui;NA
9900103;TANK 360;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;TANK 360;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;TANK 360;0;Seigle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;TANK 360;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;TANK 360;0;Epeautre;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;Moha;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;Lupin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;Luzerne;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900103;GOODSTONE 360;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;Tournesol;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;TrÍfle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;Lin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;JachÍres et cultures intermÈdiaires;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900106;CIBLE;0;Seigle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Feverole;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Moha;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Pois protÈagineux;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900108;FLECHE;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
9900139;GRAMPRO;0;Luzerne;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
9900139;GRAMPRO;0;TrÍfle;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
9900139;GRAMPRO;0;Lin;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
9900139;KERB 80 WG;0;Pois fourrager;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
9900144;WEEMAX;0;Vesce;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900144;WEEMAX;0;Sorgho;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900144;WEEMAX;0;Pois fourrager;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900144;WEEMAX;0;Moha;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900144;WEEMAX;0;Feverole;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900144;WEEMAX;0;Epeautre;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
9900148;REGUS;0;Triticale;HORS HERBICIDE;AUTRE;2;L/HA;2015;oui;NA
9900148;REGUS;0;BlÈ;HORS HERBICIDE;AUTRE;2;L/HA;2015;oui;NA
9900148;REGUS;0;Epeautre;HORS HERBICIDE;AUTRE;2;L/HA;2015;oui;NA
9900154;DURSBAN 5G JARDIN;0;Luzerne;HORS HERBICIDE;INSECTICIDE / ACARICIDE;100;KG/HA;2015;oui;NA
9900154;DURSBAN 5G JARDIN;0;Lupin;HORS HERBICIDE;INSECTICIDE / ACARICIDE;100;KG/HA;2015;oui;NA
9900154;DURSBAN 5G JARDIN;0;Pois protÈagineux;HORS HERBICIDE;INSECTICIDE / ACARICIDE;100;KG/HA;2015;oui;NA
2110192;SAVY PREMIUM;0;Seigle;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;SAVY PREMIUM;0;Orge;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;MATAMBA PREMIUM;0;Epeautre;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;MATAMBA PREMIUM;0;Triticale;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110192;MATAMBA PREMIUM;0;Orge;HERBICIDE;HERBICIDE;0.03;KG/HA;2015;oui;NA
2110193;PIROGUE HC;0;Orge;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
2110193;PIROGUE HC;0;Triticale;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
2110193;PAREO HC;0;BlÈ;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
2110193;BRENNUS HC;0;Orge;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
2110193;BRENNUS HC;0;Triticale;HERBICIDE;HERBICIDE;1.33;L/HA;2015;oui;NA
2110194;AROLLE STAR;0;Seigle;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2110194;GRANOVO;0;BlÈ;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2110197;MANOBEL;0;Epeautre;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2110197;MANOBEL;0;Orge;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2110197;FLORALI;0;BlÈ;HORS HERBICIDE;FONGICIDE;1.5;L/HA;2015;oui;NA
2110198;VIAGLIF 360;0;Orge;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110198;VIAGLIF 360;0;Lupin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110198;VIAGLIF 360;0;Soja;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110198;VIAGLIF 360;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110198;VIAGLIF 360;0;Prairies;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2110200;CYBELE PRO;0;Lin;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2110200;CYBELE PRO;0;Triticale;HORS HERBICIDE;AUTRE;1.5;L/HA;2015;oui;NA
2110200;CYBELE PRO;0;TrÍfle;HORS HERBICIDE;AUTRE;1;L/HA;2015;oui;NA
2110201;RUBIS;0;Triticale;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2110201;RUBIS;0;Epeautre;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2110201;VIVERDA;0;Orge;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2110201;VIVERDA;0;BlÈ;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2120008;VIAGLIF JARDIN;0;Seigle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2120008;VIAGLIF JARDIN;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2120008;VIAGLIF JARDIN;0;Colza;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2120014;MONDAPROPICO;0;Orge;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120014;MONDAPROPICO;0;Seigle;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120014;MONDAPROPICO;0;Epeautre;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120014;PROPICOFLASH;0;Seigle;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120014;BARCLAY BOLT XL;0;Triticale;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120014;BARCLAY BOLT XL;0;Orge;HORS HERBICIDE;FONGICIDE;0.5;L/HA;2015;oui;NA
2120015;ROUNDUP GEL;0;Vesce;HERBICIDE;HERBICIDE;200;L/HA;2015;oui;NA
2150025;MEFENZOL;0;Epeautre;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150026;MEFLUXOZOR;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150032;PLIFOS;0;MaÔs;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Lupin;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Vesce;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150032;PLIFOS;0;Seigle;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2150033;SDH-CO;0;Seigle;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150034;SMARAGDIN;0;Seigle;HORS HERBICIDE;FONGICIDE;2.5;L/HA;2015;oui;NA
2150038;LIBRAX PIMP;0;Triticale;HORS HERBICIDE;FONGICIDE;2;L/HA;2015;oui;NA
2150041;BREAKDOWN;0;Colza;HERBICIDE;HERBICIDE;0.95;KG/HA;2015;oui;NA
2150042;TROPIC;0;Colza;HORS HERBICIDE;FONGICIDE;0.5;KG/HA;2015;oui;NA
5500179;TROPOTONE;0;Pois fourrager;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;TROPOTONE;0;Luzerne;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;TROPOTONE;0;Vesce;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;BUTOXONE;0;Vesce;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5500179;BUTOXONE;0;TrÍfle;HERBICIDE;HERBICIDE;4;L/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;TrÍfle;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;Prairies;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;Pois protÈagineux;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;Tournesol;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5900368;ANTILIMACES ECLOR;0;JachÍres et cultures intermÈdiaires;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
5900368;ANTILIMACES ECLOR;0;Seigle;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
5900368;ANTILIMACES ECLOR;0;Lin;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
5900368;ANTILIMACES ECLOR;0;Sorgho;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
6000067;WEEDAZOL TL;0;Soja;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Vesce;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Sorgho;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
2000378;COVER +;0;Pois;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2020508;AFFUT RB;0;MaÔs doux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2010604;ANTI LIMACES RA;0;MaÔs doux;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2010604;ANTI LIMACES RA;0;Lentille fraÓche;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2010604;ANTI LIMACES RA;0;Lentille sËche;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
2010613;ALL IN ONE;0;Lentille sËche;HERBICIDE;HERBICIDE;7;L/HA;2015;oui;NA
2020003;NEU 1165 M;1;MaÔs doux;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
2020003;NEU 1165 M;1;Pois;HORS HERBICIDE;AUTRE;50;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;Vesce;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;GraminÈes fourragËres;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5700194;ANTILIMACES CLARTEX;0;Luzerne;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
5900368;ANTILIMACES ECLOR;0;BlÈ;HORS HERBICIDE;AUTRE;;SANS DOSE;2015;oui;NA
6000067;WEEDAZOL TL;0;Lin;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Moha;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Tournesol;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Prairies;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;TrÍfle;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Seigle;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;WEEDAZOL TL;0;Colza;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;NARITA;0;Prairies;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;NARITA;0;Sorgho;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;TRADIAZOLE TL;0;Moha;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;TRADIAZOLE TL;0;Tournesol;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;TRADIAZOLE TL;0;GraminÈes fourragËres;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;TRADIAZOLE TL;0;Epeautre;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6000067;TRADIAZOLE TL;0;Colza;HERBICIDE;HERBICIDE;20;L/HA;2015;oui;NA
6100363;HELARION GRANULE;0;Moha;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
6100363;HELARION GRANULE;0;Prairies;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
6100363;HELARION GRANULE;0;Colza;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
6100363;HELARION GRANULE;0;Luzerne;HORS HERBICIDE;AUTRE;7;KG/HA;2015;oui;NA
